KEY,RUSSIAN,Polski,Svenska,Čeština,Slovenčina,Suomi,Italiano,Deutsch,Français
exercises.items.62.instructions.3,"Дышите глубоко",=GOOGLETRANSLATE(B391;"ru";"pl"),=GOOGLETRANSLATE(B391;"ru";"sv"),=GOOGLETRANSLATE(B391;"ru";"cs"),=GOOGLETRANSLATE(B391;"ru";"sk"),=GOOGLETRANSLATE(B391;"ru";"fi"),=GOOGLETRANSLATE(B391;"ru";"it"),=GOOGLETRANSLATE(B391;"ru";"de"),=GOOGLETRANSLATE(B391;"ru";"fr")
exercises.items.62.instructions.4,"Завершите постепенным снижением темпа",=GOOGLETRANSLATE(B392;"ru";"pl"),=GOOGLETRANSLATE(B392;"ru";"sv"),=GOOGLETRANSLATE(B392;"ru";"cs"),=GOOGLETRANSLATE(B392;"ru";"sk"),=GOOGLETRANSLATE(B392;"ru";"fi"),=GOOGLETRANSLATE(B392;"ru";"it"),=GOOGLETRANSLATE(B392;"ru";"de"),=GOOGLETRANSLATE(B392;"ru";"fr")
exercises.items.62.tips.0,"Поддерживайте высокий каденс",=GOOGLETRANSLATE(B393;"ru";"pl"),=GOOGLETRANSLATE(B393;"ru";"sv"),=GOOGLETRANSLATE(B393;"ru";"cs"),=GOOGLETRANSLATE(B393;"ru";"sk"),=GOOGLETRANSLATE(B393;"ru";"fi"),=GOOGLETRANSLATE(B393;"ru";"it"),=GOOGLETRANSLATE(B393;"ru";"de"),=GOOGLETRANSLATE(B393;"ru";"fr")
exercises.items.62.tips.1,"Дышите глубоко",=GOOGLETRANSLATE(B394;"ru";"pl"),=GOOGLETRANSLATE(B394;"ru";"sv"),=GOOGLETRANSLATE(B394;"ru";"cs"),=GOOGLETRANSLATE(B394;"ru";"sk"),=GOOGLETRANSLATE(B394;"ru";"fi"),=GOOGLETRANSLATE(B394;"ru";"it"),=GOOGLETRANSLATE(B394;"ru";"de"),=GOOGLETRANSLATE(B394;"ru";"fr")
exercises.items.62.tips.2,"Не перенапрягайтесь",=GOOGLETRANSLATE(B395;"ru";"pl"),=GOOGLETRANSLATE(B395;"ru";"sv"),=GOOGLETRANSLATE(B395;"ru";"cs"),=GOOGLETRANSLATE(B395;"ru";"sk"),=GOOGLETRANSLATE(B395;"ru";"fi"),=GOOGLETRANSLATE(B395;"ru";"it"),=GOOGLETRANSLATE(B395;"ru";"de"),=GOOGLETRANSLATE(B395;"ru";"fr")
exercises.items.62.tips.3,"Наслаждайтесь поездкой",=GOOGLETRANSLATE(B396;"ru";"pl"),=GOOGLETRANSLATE(B396;"ru";"sv"),=GOOGLETRANSLATE(B396;"ru";"cs"),=GOOGLETRANSLATE(B396;"ru";"sk"),=GOOGLETRANSLATE(B396;"ru";"fi"),=GOOGLETRANSLATE(B396;"ru";"it"),=GOOGLETRANSLATE(B396;"ru";"de"),=GOOGLETRANSLATE(B396;"ru";"fr")

exercises.items.63.title,"Йога восстановления",=GOOGLETRANSLATE(B398;"ru";"pl"),=GOOGLETRANSLATE(B398;"ru";"sv"),=GOOGLETRANSLATE(B398;"ru";"cs"),=GOOGLETRANSLATE(B398;"ru";"sk"),=GOOGLETRANSLATE(B398;"ru";"fi"),=GOOGLETRANSLATE(B398;"ru";"it"),=GOOGLETRANSLATE(B398;"ru";"de"),=GOOGLETRANSLATE(B398;"ru";"fr")
exercises.items.63.instructions.0,"Начните с простых поз",=GOOGLETRANSLATE(B399;"ru";"pl"),=GOOGLETRANSLATE(B399;"ru";"sv"),=GOOGLETRANSLATE(B399;"ru";"cs"),=GOOGLETRANSLATE(B399;"ru";"sk"),=GOOGLETRANSLATE(B399;"ru";"fi"),=GOOGLETRANSLATE(B399;"ru";"it"),=GOOGLETRANSLATE(B399;"ru";"de"),=GOOGLETRANSLATE(B399;"ru";"fr")
exercises.items.63.instructions.1,"Выполняйте растяжку медленно",=GOOGLETRANSLATE(B400;"ru";"pl"),=GOOGLETRANSLATE(B400;"ru";"sv"),=GOOGLETRANSLATE(B400;"ru";"cs"),=GOOGLETRANSLATE(B400;"ru";"sk"),=GOOGLETRANSLATE(B400;"ru";"fi"),=GOOGLETRANSLATE(B400;"ru";"it"),=GOOGLETRANSLATE(B400;"ru";"de"),=GOOGLETRANSLATE(B400;"ru";"fr")
exercises.items.63.instructions.2,"Дышите глубоко и равномерно",=GOOGLETRANSLATE(B401;"ru";"pl"),=GOOGLETRANSLATE(B401;"ru";"sv"),=GOOGLETRANSLATE(B401;"ru";"cs"),=GOOGLETRANSLATE(B401;"ru";"sk"),=GOOGLETRANSLATE(B401;"ru";"fi"),=GOOGLETRANSLATE(B401;"ru";"it"),=GOOGLETRANSLATE(B401;"ru";"de"),=GOOGLETRANSLATE(B401;"ru";"fr")
exercises.items.63.instructions.3,"Расслабляйтесь в каждой позе",=GOOGLETRANSLATE(B402;"ru";"pl"),=GOOGLETRANSLATE(B402;"ru";"sv"),=GOOGLETRANSLATE(B402;"ru";"cs"),=GOOGLETRANSLATE(B402;"ru";"sk"),=GOOGLETRANSLATE(B402;"ru";"fi"),=GOOGLETRANSLATE(B402;"ru";"it"),=GOOGLETRANSLATE(B402;"ru";"de"),=GOOGLETRANSLATE(B402;"ru";"fr")
exercises.items.63.instructions.4,"Завершите медитацией",=GOOGLETRANSLATE(B403;"ru";"pl"),=GOOGLETRANSLATE(B403;"ru";"sv"),=GOOGLETRANSLATE(B403;"ru";"cs"),=GOOGLETRANSLATE(B403;"ru";"sk"),=GOOGLETRANSLATE(B403;"ru";"fi"),=GOOGLETRANSLATE(B403;"ru";"it"),=GOOGLETRANSLATE(B403;"ru";"de"),=GOOGLETRANSLATE(B403;"ru";"fr")
exercises.items.63.tips.0,"Не форсируйте позы",=GOOGLETRANSLATE(B404;"ru";"pl"),=GOOGLETRANSLATE(B404;"ru";"sv"),=GOOGLETRANSLATE(B404;"ru";"cs"),=GOOGLETRANSLATE(B404;"ru";"sk"),=GOOGLETRANSLATE(B404;"ru";"fi"),=GOOGLETRANSLATE(B404;"ru";"it"),=GOOGLETRANSLATE(B404;"ru";"de"),=GOOGLETRANSLATE(B404;"ru";"fr")
exercises.items.63.tips.1,"Дышите через нос",=GOOGLETRANSLATE(B405;"ru";"pl"),=GOOGLETRANSLATE(B405;"ru";"sv"),=GOOGLETRANSLATE(B405;"ru";"cs"),=GOOGLETRANSLATE(B405;"ru";"sk"),=GOOGLETRANSLATE(B405;"ru";"fi"),=GOOGLETRANSLATE(B405;"ru";"it"),=GOOGLETRANSLATE(B405;"ru";"de"),=GOOGLETRANSLATE(B405;"ru";"fr")
exercises.items.63.tips.2,"Слушайте свое тело",=GOOGLETRANSLATE(B406;"ru";"pl"),=GOOGLETRANSLATE(B406;"ru";"sv"),=GOOGLETRANSLATE(B406;"ru";"cs"),=GOOGLETRANSLATE(B406;"ru";"sk"),=GOOGLETRANSLATE(B406;"ru";"fi"),=GOOGLETRANSLATE(B406;"ru";"it"),=GOOGLETRANSLATE(B406;"ru";"de"),=GOOGLETRANSLATE(B406;"ru";"fr")
exercises.items.63.tips.3,"Наслаждайтесь процессом",=GOOGLETRANSLATE(B407;"ru";"pl"),=GOOGLETRANSLATE(B407;"ru";"sv"),=GOOGLETRANSLATE(B407;"ru";"cs"),=GOOGLETRANSLATE(B407;"ru";"sk"),=GOOGLETRANSLATE(B407;"ru";"fi"),=GOOGLETRANSLATE(B407;"ru";"it"),=GOOGLETRANSLATE(B407;"ru";"de"),=GOOGLETRANSLATE(B407;"ru";"fr")

exercises.items.65.title,"Контрастный душ",=GOOGLETRANSLATE(B409;"ru";"pl"),=GOOGLETRANSLATE(B409;"ru";"sv"),=GOOGLETRANSLATE(B409;"ru";"cs"),=GOOGLETRANSLATE(B409;"ru";"sk"),=GOOGLETRANSLATE(B409;"ru";"fi"),=GOOGLETRANSLATE(B409;"ru";"it"),=GOOGLETRANSLATE(B409;"ru";"de"),=GOOGLETRANSLATE(B409;"ru";"fr")
exercises.items.65.instructions.0,"Начните с теплой воды",=GOOGLETRANSLATE(B410;"ru";"pl"),=GOOGLETRANSLATE(B410;"ru";"sv"),=GOOGLETRANSLATE(B410;"ru";"cs"),=GOOGLETRANSLATE(B410;"ru";"sk"),=GOOGLETRANSLATE(B410;"ru";"fi"),=GOOGLETRANSLATE(B410;"ru";"it"),=GOOGLETRANSLATE(B410;"ru";"de"),=GOOGLETRANSLATE(B410;"ru";"fr")
exercises.items.65.instructions.1,"Постепенно переходите к холодной воде",=GOOGLETRANSLATE(B411;"ru";"pl"),=GOOGLETRANSLATE(B411;"ru";"sv"),=GOOGLETRANSLATE(B411;"ru";"cs"),=GOOGLETRANSLATE(B411;"ru";"sk"),=GOOGLETRANSLATE(B411;"ru";"fi"),=GOOGLETRANSLATE(B411;"ru";"it"),=GOOGLETRANSLATE(B411;"ru";"de"),=GOOGLETRANSLATE(B411;"ru";"fr")
exercises.items.65.instructions.2,"Держите холодную воду 30-60 секунд",=GOOGLETRANSLATE(B412;"ru";"pl"),=GOOGLETRANSLATE(B412;"ru";"sv"),=GOOGLETRANSLATE(B412;"ru";"cs"),=GOOGLETRANSLATE(B412;"ru";"sk"),=GOOGLETRANSLATE(B412;"ru";"fi"),=GOOGLETRANSLATE(B412;"ru";"it"),=GOOGLETRANSLATE(B412;"ru";"de"),=GOOGLETRANSLATE(B412;"ru";"fr")
exercises.items.65.instructions.3,"Вернитесь к теплой воде",=GOOGLETRANSLATE(B413;"ru";"pl"),=GOOGLETRANSLATE(B413;"ru";"sv"),=GOOGLETRANSLATE(B413;"ru";"cs"),=GOOGLETRANSLATE(B413;"ru";"sk"),=GOOGLETRANSLATE(B413;"ru";"fi"),=GOOGLETRANSLATE(B413;"ru";"it"),=GOOGLETRANSLATE(B413;"ru";"de"),=GOOGLETRANSLATE(B413;"ru";"fr")
exercises.items.65.instructions.4,"Повторите цикл 3-5 раз",=GOOGLETRANSLATE(B414;"ru";"pl"),=GOOGLETRANSLATE(B414;"ru";"sv"),=GOOGLETRANSLATE(B414;"ru";"cs"),=GOOGLETRANSLATE(B414;"ru";"sk"),=GOOGLETRANSLATE(B414;"ru";"fi"),=GOOGLETRANSLATE(B414;"ru";"it"),=GOOGLETRANSLATE(B414;"ru";"de"),=GOOGLETRANSLATE(B414;"ru";"fr")
exercises.items.65.tips.0,"Начинайте постепенно",=GOOGLETRANSLATE(B415;"ru";"pl"),=GOOGLETRANSLATE(B415;"ru";"sv"),=GOOGLETRANSLATE(B415;"ru";"cs"),=GOOGLETRANSLATE(B415;"ru";"sk"),=GOOGLETRANSLATE(B415;"ru";"fi"),=GOOGLETRANSLATE(B415;"ru";"it"),=GOOGLETRANSLATE(B415;"ru";"de"),=GOOGLETRANSLATE(B415;"ru";"fr")
exercises.items.65.tips.1,"Дышите глубоко",=GOOGLETRANSLATE(B416;"ru";"pl"),=GOOGLETRANSLATE(B416;"ru";"sv"),=GOOGLETRANSLATE(B416;"ru";"cs"),=GOOGLETRANSLATE(B416;"ru";"sk"),=GOOGLETRANSLATE(B416;"ru";"fi"),=GOOGLETRANSLATE(B416;"ru";"it"),=GOOGLETRANSLATE(B416;"ru";"de"),=GOOGLETRANSLATE(B416;"ru";"fr")
exercises.items.65.tips.2,"Не переохлаждайтесь",=GOOGLETRANSLATE(B417;"ru";"pl"),=GOOGLETRANSLATE(B417;"ru";"sv"),=GOOGLETRANSLATE(B417;"ru";"cs"),=GOOGLETRANSLATE(B417;"ru";"sk"),=GOOGLETRANSLATE(B417;"ru";"fi"),=GOOGLETRANSLATE(B417;"ru";"it"),=GOOGLETRANSLATE(B417;"ru";"de"),=GOOGLETRANSLATE(B417;"ru";"fr")
exercises.items.65.tips.3,"Слушайте свое тело",=GOOGLETRANSLATE(B418;"ru";"pl"),=GOOGLETRANSLATE(B418;"ru";"sv"),=GOOGLETRANSLATE(B418;"ru";"cs"),=GOOGLETRANSLATE(B418;"ru";"sk"),=GOOGLETRANSLATE(B418;"ru";"fi"),=GOOGLETRANSLATE(B418;"ru";"it"),=GOOGLETRANSLATE(B418;"ru";"de"),=GOOGLETRANSLATE(B418;"ru";"fr")
